keywords,keyword_theme,event,speaker(s),other_tags,speaker_occupation,views,comments,popularity_index,video,description,year_published,year_filmed,date_published,#_languages,duration_(min),TED_url,label,id,photo,Cluster,theme_centrality,theme_bridging,x_tsne,y_tsne,x_force_directed,y_force_directed
history|poetry|culture|guitar|identity|south america|composing|entertainment|language|ted en espaì±ol|creativity|nature|music|performance|world cultures|live music|humanity,"music, live music, performance",TED2017,Jorge Drexler,,"Musician, poet",626886,23,-0.23,https://embed.ted.com/talks/jorge_drexler_poetry_music_and_identity,"One night in 2002, a friend gave Jorge Drexler the chorus to a song and challenged him to write the rest of it using a complex, poetic form known as the ""DÌ©cima."" In this fascinating talk, Drexler examines the blended nature of identity, weaving together the history of the DÌ©cima with his own quest to write one. He closes the talk with a performance of the resulting song, ""La Milonga del Moro JudÌ_o."" (In Spanish with English subtitles)",2017,2017,1494427578,7,16.67,https://www.ted.com/talks/jorge_drexler_poetry_music_and_identity,"Jorge Drexler: Poetry, music and identity",2446,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/jorge_drexler_poetry_music_and_identity.png,Cluster_4,-0.1187212318357898,-0.69485986581624,-19.576942443847656,35.53233337402344,0.1924544870853424,-0.45556384325027466
oceans|science|biology|biodiversity|nature|sound|senses|biosphere|beauty|vocals|communication|environment|climate change|anthropocene|animals|water,"science, biology, animals",TEDxCERN,Kate Stafford,tedx,Oceanographer,975412,15,0.0,https://embed.ted.com/talks/kate_stafford_how_human_noise_affects_ocean_habitats,"Oceanographer Kate Stafford lowers us into the sonically rich depths of the Arctic Ocean, where ice groans, whales sing to communicate over vast distances -- and climate change and human noise threaten to alter the environment in ways we don't understand. Learn more about why this underwater soundscape matters and what we might do to protect it.",2017,2016,1494601475,15,11.85,https://www.ted.com/talks/kate_stafford_how_human_noise_affects_ocean_habitats,Kate Stafford: How human noise affects ocean habitats,2447,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/kate_stafford_how_human_noise_affects_ocean_habitats.png,Cluster_2,0.3876728618765781,-0.7973843297393974,-6.9428510665893555,-36.263484954833984,-0.36666879057884216,0.4508056640625
india|love|humanity|entertainment|personal growth|technology|art|future|success|music|happiness|dance|communication|movies|aging|family,"music, live music, performance",TED2017,Shah Rukh Khan,,"Actor, producer, activist",4642478,105,0.64,https://embed.ted.com/talks/shah_rukh_khan_thoughts_on_humanity_fame_and_love,"""I sell dreams, and I peddle love to millions of people,"" says Shah Rukh Khan, Bollywood's biggest star. In this charming, funny talk, Khan traces the arc of his life, showcases a few of his famous dance moves and shares hard-earned wisdom from a life spent in the spotlight.",2017,2017,1494618280,26,17.85,https://www.ted.com/talks/shah_rukh_khan_thoughts_on_humanity_fame_and_love,"Shah Rukh Khan: Thoughts on humanity, fame and love",2448,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/shah_rukh_khan_thoughts_on_humanity_fame_and_love.png,Cluster_4,-0.8787784390587199,0.1347066420991405,-25.376680374145508,28.055025100708008,-0.041725169867277145,-0.2395004779100418
science|data|code|robots|algorithm|technology|choice|future|programming|innovation|machine learning|communication|intelligence|computers|morality|humanity,"brain, psychology, mind",TED2017,Stuart Russell,,AI expert,1085138,70,-0.28,https://embed.ted.com/talks/stuart_russell_how_ai_might_make_us_better_people,"How can we harness the power of superintelligent AI while also preventing the catastrophe of robotic takeover? As we move closer toward creating all-knowing machines, AI pioneer Stuart Russell is working on something a bit different: robots with uncertainty. Hear his vision for human-compatible AI that can solve problems using common sense, altruism and other human values.",2017,2017,1494858586,10,17.58,https://www.ted.com/talks/stuart_russell_how_ai_might_make_us_better_people,Stuart Russell: 3 principles for creating safer AI,2449,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/stuart_russell_3_principles_for_creating_safer_ai.png,Cluster_8,0.3879506504092736,-0.226254291521385,-0.9831739068031311,-14.015644073486328,-0.3399641811847687,-0.09341001510620117
compassion|poetry|love|humanity|death|personal growth|meditation|health care|health|medicine|relationships|communication|writing|illness|cancer|family,"health, medicine, health care",TEDMED 2016,Lucy Kalanithi,tedmed,Caregiver,1515749,41,0.21,https://embed.ted.com/talks/lucy_kalanithi_what_makes_life_worth_living_in_the_face_of_death,"In this deeply moving talk, Lucy Kalanithi reflects on life and purpose, sharing the story of her late husband, Paul, a young neurosurgeon who turned to writing after his terminal cancer diagnosis. ""Engaging in the full range of experience -- living and dying, love and loss -- is what we get to do,"" Kalanithi says. ""Being human doesn't happen despite suffering -- it happens within it.""",2017,2016,1494946863,14,16.15,https://www.ted.com/talks/lucy_kalanithi_what_makes_life_worth_living_in_the_face_of_death,Lucy Kalanithi: What makes life worth living in the face of death,2450,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/lucy_kalanithi_what_makes_life_worth_living_in_the_face_of_death.png,Cluster_7,-0.4529750405983521,-0.7565195848388008,24.79560089111328,-30.280841827392578,-0.021413171663880348,0.3486781120300293
china|goal-setting|economics|pollution|big problems|government|policy|business|climate change|entrepreneur|society|politics|global issues,"business, global issues, technology",TED2017,Ted Halstead,,"Policy entrepreneur, climate expert, author",1022042,259,-0.02,https://embed.ted.com/talks/ted_halstead_a_climate_solution_where_all_sides_can_win,"Why are we so deadlocked on climate, and what would it take to overcome the seemingly insurmountable barriers to progress? Policy entrepreneur Ted Halstead proposes a transformative solution based on the conservative principles of free markets and limited government. Learn more about how this carbon dividends plan could trigger an international domino effect towards a more popular, cost-effective and equitable climate solution.",2017,2017,1495031900,13,13.12,https://www.ted.com/talks/ted_halstead_a_climate_solution_where_all_sides_can_win,Ted Halstead: A climate solution where all sides can win,2451,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/ted_halstead_a_climate_solution_where_all_sides_can_win.png,Cluster_1,-0.5981372830445159,0.9686526117058105,25.04996109008789,1.8123019933700562,0.1555650383234024,0.11587963998317719
science|social change|sleep|parenting|personal growth|children|policy|health|community|society|education,"global issues, war, education",TEDxManhattanBeach,Wendy Troxel,tedx,Sleep researcher,1219828,64,0.08,https://embed.ted.com/talks/wendy_troxel_why_school_should_start_later_for_teens,"Teens don't get enough sleep, and it's not because of Snapchat, social lives or hormones -- it's because of public policy, says Wendy Troxel. Drawing from her experience as a sleep researcher, clinician and mother of a teenager, Troxel discusses how early school start times deprive adolescents of sleep during the time of their lives when they need it most.",2017,2016,1495119518,20,10.55,https://www.ted.com/talks/wendy_troxel_why_school_should_start_later_for_teens,Wendy Troxel: Why school should start later for teens,2452,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/wendy_troxel_why_school_should_start_later_for_teens.png,Cluster_0,0.970437110405896,-0.9000472064258621,17.883174896240234,21.692716598510742,0.365863561630249,0.22208938002586365
social change|death|personal growth|women|obesity|health|race|community|heart health|activism|humanity|society,"society, social change, humanity",TED2017,T. Morgan Dixon and Vanessa Garrison,,Health activist,907047,48,-0.14,https://embed.ted.com/talks/t_morgan_dixon_and_vanessa_garrison_walking_as_a_revolutionary_act_of_self_care,"T. Morgan Dixon and Vanessa Garrison, founders of the health nonprofit GirlTrek, are on a mission to reduce the leading causes of preventable death among Black women -- and build communities in the process. How? By getting one million women and girls to prioritize their self-care, lacing up their shoes and walking in the direction of their healthiest, most fulfilled lives.",2017,2017,1495206232,8,15.55,https://www.ted.com/talks/t_morgan_dixon_and_vanessa_garrison_walking_as_a_revolutionary_act_of_self_care,"T. Morgan Dixon and Vanessa Garrison: When Black women walk, things change",2453,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/t_morgan_dixon_and_vanessa_garrison_the_trauma_of_systematic_racism_is_killing_black_women_a_first_step_toward_change.png,Cluster_9,0.285032212056695,-0.09088697145420291,30.576902389526367,23.830215454101562,0.27863624691963196,-0.2496124505996704
history|social change|inequality|poverty|economics|money|energy|policy|capitalism|resources|society,"business, global issues, technology",TED2017,Rutger Bregman,,Historian,1419314,183,0.14,https://embed.ted.com/talks/rutger_bregman_poverty_isn_t_a_lack_of_character_it_s_a_lack_of_cash,"""Ideas can and do change the world,"" says historian Rutger Bregman, sharing his case for a provocative one: guaranteed basic income. Learn more about the idea's 500-year history and a forgotten modern experiment where it actually worked -- and imagine how much energy and talent we would unleash if we got rid of poverty once and for all.",2017,2017,1495465574,20,14.97,https://www.ted.com/talks/rutger_bregman_poverty_isn_t_a_lack_of_character_it_s_a_lack_of_cash,Rutger Bregman: Poverty isn't a lack of character; it's a lack of cash,2454,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/rutger_bregman_poverty_isn_t_a_lack_of_character_it_s_a_lack_of_cash.png,Cluster_1,-0.912964237123137,-0.3495189802851388,23.559303283691406,1.2933200597763062,0.25723204016685486,-0.14287734031677246
social change|identity|personal growth|africa|health|writing|communication|community|society|mental health|humanity,"society, social change, humanity",TEDNairobi Ideas Search,Sitawa Wafula,,Mental health advocate,696847,12,-0.26,https://embed.ted.com/talks/sitawa_wafula_why_i_speak_up_about_living_with_epilepsy,"Once homebound by epilepsy, mental health advocate Sitawa Wafula found her strength in writing about it. Now, she advocates for others who are yet to find their voices, cutting through stigma and exclusion to talk about what it's like to live with the condition.",2017,2017,1495552006,18,8.48,https://www.ted.com/talks/sitawa_wafula_why_i_speak_up_about_living_with_epilepsy,Sitawa Wafula: Why I speak up about living with epilepsy,2455,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/sitawa_wafula_why_i_speak_up_about_living_with_epilepsy.png,Cluster_9,2.270623311397695,-0.8990793363296049,30.427045822143555,21.21790313720703,0.36372703313827515,-0.29237985610961914
history|social change|inequality|peace|painting|news|government|security|democracy|future|immigration|communication|environment|society|refugees|activism|politics|global issues,"society, social change, humanity",TED2017,Anthony D. Romero,,"Attorney, public-interest activist",925733,54,-0.13,https://embed.ted.com/talks/anthony_d_romero_this_is_what_democracy_looks_like,"In a quest to make sense of the political environment in the United States in 2017, lawyer and ACLU executive director Anthony D. Romero turned to a surprising place -- a 14th-century fresco by Italian Renaissance master Ambrogio Lorenzetti. What could a 700-year-old painting possibly teach us about life today? Turns out, a lot. Romero explains all in a talk that's as striking as the painting itself.",2017,2017,1495637463,20,12.8,https://www.ted.com/talks/anthony_d_romero_this_is_what_democracy_looks_like,Anthony D. Romero: This is what democracy looks like,2456,https://openmappr-images.sfo2.digitaloceanspaces.com/thumbnail/anthony_d_romero_this_is_what_democracy_looks_like.png,Cluster_9,0.888148055723524,-0.8990793363296049,31.131052017211914,17.7851619720459,0.44358235597610474,-0.07250027358531952
